07/25/2017                                                                                                              Dynamic List Display                                                                                                                      1


	Order	Activity	Work cntr.	Operation short text	Op. Qty	Actl Start	Act. start	Act.finish	Act.finish	              Move time	             Queue time	Sys.Status	Duration	                  Setup	User field	User field	              Wait time
	161603999	0015	CMQ13000	HUMS INPROCESS INSPECT	     1	07/20/2017	07:22:14	07/20/2017	07:51:46	                  0.000	                  0.960	PCNF PRT  REL	   10.0	                  4.800	ACC-350	07/20/2017	                  0.000
	161603999	0020	CMA13000	HUMS PRETEST	     1	07/25/2017	03:21:27	07/25/2017	07:06:50	                  0.000	                  4.000	PCNF PRT  REL	   60.0	                 15.000	FCT-406	07/25/2017	                  0.000
	161603999	0030	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   45.0	                 15.000			                  0.000
	161603999	0040	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   60.0	                 15.000			                  0.000
	161603999	0050	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   60.0	                 15.000			                  0.000
	161603999	0060	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  6.000	PRT  REL	   30.0	                 12.000			                  0.000
	161603999	0070	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   40.0	                  4.800			                  0.000
	161603999	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161604000	0005	CMA13000	HUMS TEST	     1	07/19/2017	03:11:33	07/19/2017	04:26:44	                  0.000	                 16.000	PCNF PRT  REL	   30.0	                  4.800	FCT-406	07/19/2017	                  0.000
	161604000	0010	CMA12000	HUMS MECH ASSY	     1	07/19/2017	11:36:39	07/20/2017	07:36:40	                  0.000	                  4.000	PCNF PRT  REL	   20.0	                  4.800	00848031	07/20/2017	                  0.000
	161604000	0015	CMQ13000	HUMS INPROCESS INSPECT	     1	07/20/2017	07:22:14	07/20/2017	07:51:46	                  0.000	                  0.960	PCNF PRT  REL	   10.0	                  4.800	ACC-350	07/20/2017	                  0.000
	161604000	0020	CMA13000	HUMS PRETEST	     1	07/25/2017	03:21:27	07/25/2017	07:06:50	                  0.000	                  4.000	PCNF PRT  REL	   60.0	                 15.000	FCT-406	07/25/2017	                  0.000
	161604000	0030	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   45.0	                 15.000			                  0.000
	161604000	0040	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   60.0	                 15.000			                  0.000
	161604000	0050	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   60.0	                 15.000			                  0.000
	161604000	0060	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  6.000	PRT  REL	   30.0	                 12.000			                  0.000
	161604000	0070	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   40.0	                  4.800			                  0.000
	161604000	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161604001	0005	CMA13000	HUMS TEST	     1	07/19/2017	03:11:33	07/19/2017	04:26:44	                  0.000	                 16.000	PCNF PRT  REL	   30.0	                  4.800	FCT-406	07/19/2017	                  0.000
	161604001	0010	CMA12000	HUMS MECH ASSY	     1	07/19/2017	11:36:39	07/20/2017	07:36:40	                  0.000	                  4.000	PCNF PRT  REL	   20.0	                  4.800	00848031	07/20/2017	                  0.000
	161604001	0015	CMQ13000	HUMS INPROCESS INSPECT	     1	07/20/2017	07:22:14	07/20/2017	07:51:46	                  0.000	                  0.960	PCNF PRT  REL	   10.0	                  4.800	ACC-350	07/20/2017	                  0.000
	161604001	0020	CMA13000	HUMS PRETEST	     1	07/25/2017	03:21:27	07/25/2017	07:06:50	                  0.000	                  4.000	PCNF PRT  REL	   60.0	                 15.000	FCT-406	07/25/2017	                  0.000
	161604001	0030	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   45.0	                 15.000			                  0.000
	161604001	0040	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   60.0	                 15.000			                  0.000
	161604001	0050	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   60.0	                 15.000			                  0.000
	161604001	0060	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  6.000	PRT  REL	   30.0	                 12.000			                  0.000
	161604001	0070	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   40.0	                  4.800			                  0.000
	161604001	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161604002	0005	CMA13000	HUMS TEST	     1	07/19/2017	03:11:33	07/19/2017	04:26:44	                  0.000	                 16.000	PCNF PRT  REL	   30.0	                  4.800	FCT-406	07/19/2017	                  0.000
	161604002	0010	CMA12000	HUMS MECH ASSY	     1	07/19/2017	11:36:39	07/20/2017	07:36:40	                  0.000	                  4.000	PCNF PRT  REL	   20.0	                  4.800	00848031	07/20/2017	                  0.000
	161604002	0015	CMQ13000	HUMS INPROCESS INSPECT	     1	07/20/2017	07:22:14	07/20/2017	07:51:46	                  0.000	                  0.960	PCNF PRT  REL	   10.0	                  4.800	ACC-350	07/20/2017	                  0.000
	161604002	0020	CMA13000	HUMS PRETEST	     1	07/25/2017	03:21:27	07/25/2017	07:06:50	                  0.000	                  4.000	PCNF PRT  REL	   60.0	                 15.000	FCT-406	07/25/2017	                  0.000
	161604002	0030	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   45.0	                 15.000			                  0.000
	161604002	0040	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   60.0	                 15.000			                  0.000
	161604002	0050	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   60.0	                 15.000			                  0.000
	161604002	0060	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  6.000	PRT  REL	   30.0	                 12.000			                  0.000
	161604002	0070	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   40.0	                  4.800			                  0.000
	161604002	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161604003	0005	CMA13000	HUMS TEST	     1	07/19/2017	03:11:33	07/19/2017	04:26:44	                  0.000	                 16.000	PCNF PRT  REL	   30.0	                  4.800	FCT-406	07/19/2017	                  0.000
	161604003	0010	CMA12000	HUMS MECH ASSY	     1	07/19/2017	11:36:39	07/20/2017	07:36:40	                  0.000	                  4.000	PCNF PRT  REL	   20.0	                  4.800	00848031	07/20/2017	                  0.000
	161604003	0015	CMQ13000	HUMS INPROCESS INSPECT	     1	07/20/2017	07:22:14	07/20/2017	07:51:46	                  0.000	                  0.960	PCNF PRT  REL	   10.0	                  4.800	ACC-350	07/20/2017	                  0.000
	161604003	0020	CMA13000	HUMS PRETEST	     1	07/25/2017	03:21:27	07/25/2017	07:06:50	                  0.000	                  4.000	PCNF PRT  REL	   60.0	                 15.000	FCT-406	07/25/2017	                  0.000
	161604003	0030	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   45.0	                 15.000			                  0.000
	161604003	0040	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   60.0	                 15.000			                  0.000
	161604003	0050	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   60.0	                 15.000			                  0.000
	161604003	0060	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  6.000	PRT  REL	   30.0	                 12.000			                  0.000
	161604003	0070	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   40.0	                  4.800			                  0.000
	161604003	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161610881	0005	CMA13000	HUMS TEST	     1	07/19/2017	09:26:54	07/19/2017	10:32:23	                  0.000	                 16.000	PCNF PRT  REL	   30.0	                  4.800	FCT-406	07/19/2017	                  0.000
	161610881	0010	CMA12000	HUMS MECH ASSY	     1	07/20/2017	07:06:43	07/20/2017	09:31:44	                  0.000	                  4.000	PCNF PRT  REL	   20.0	                  4.800	00848031	07/20/2017	                  0.000
	161610881	0015	CMQ13000	HUMS INPROCESS INSPECT	     1	07/20/2017	09:41:34	07/20/2017	10:06:58	                  0.000	                  0.960	PCNF PRT  REL	   10.0	                  4.800	ACC-350	07/20/2017	                  0.000
	161610881	0020	CMA13000	HUMS PRETEST	     1	07/25/2017	03:21:29	07/25/2017	07:06:52	                  0.000	                  4.000	PCNF PRT  REL	   60.0	                 15.000	FCT-406	07/25/2017	                  0.000
	161610881	0030	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   45.0	                 15.000			                  0.000
	161610881	0040	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   60.0	                 15.000			                  0.000
	161610881	0050	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   60.0	                 15.000			                  0.000
	161610881	0060	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  6.000	PRT  REL	   30.0	                 12.000			                  0.000
	161610881	0070	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   40.0	                  4.800			                  0.000
	161610881	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161610882	0005	CMA13000	HUMS TEST	     1	07/19/2017	09:26:54	07/19/2017	10:32:24	                  0.000	                 16.000	PCNF PRT  REL	   30.0	                  4.800	FCT-406	07/19/2017	                  0.000
	161610882	0010	CMA12000	HUMS MECH ASSY	     1	07/20/2017	07:06:43	07/20/2017	09:31:44	                  0.000	                  4.000	PCNF PRT  REL	   20.0	                  4.800	00848031	07/20/2017	                  0.000
	161610882	0015	CMQ13000	HUMS INPROCESS INSPECT	     1	07/20/2017	09:41:34	07/20/2017	10:06:58	                  0.000	                  0.960	PCNF PRT  REL	   10.0	                  4.800	ACC-350	07/20/2017	                  0.000
	161610882	0020	CMA13000	HUMS PRETEST	     1	07/25/2017	03:21:29	07/25/2017	07:06:52	                  0.000	                  4.000	PCNF PRT  REL	   60.0	                 15.000	FCT-406	07/25/2017	                  0.000
	161610882	0030	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   45.0	                 15.000			                  0.000
	161610882	0040	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   60.0	                 15.000			                  0.000
	161610882	0050	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   60.0	                 15.000			                  0.000
	161610882	0060	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  6.000	PRT  REL	   30.0	                 12.000			                  0.000
	161610882	0070	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   40.0	                  4.800			                  0.000
